"","Tanah","Bangunan","Harga","ratio","cluster","cluster1Tanah","cluster1Bangunan","cluster1Intercept","Prediksi","Error","AbsE"
"1",800,82,790000000,0.1025,1,NA,NA,7.9e+08,NA,NA,NA
